loss,grad_norm,ndcg_100,ndcg_500,ndcg_1000,pearson,spearman,hit_100,hit_500,hit_1000
0.039747854398046616,0.024962921935777458,0.9759779319110358,0.961795492596507,0.9519165407756215,0.43078935,0.8377360610927799,0.17720588235294116,0.3150588235294118,0.28076470588235286
0.03957866407068345,0.023679838295603915,0.9712852147873564,0.9630573276826728,0.953564616336754,0.38299805,0.8396519328250173,0.14029411764705882,0.25376470588235295,0.23275
0.0394023177359247,0.024117142483530862,0.976276098087858,0.959207179746394,0.9527759857446884,0.38356376,0.8400368695939059,0.1864705882352941,0.27355882352941174,0.20783823529411766
0.039245178913835235,0.024487885946258045,0.9754863683291194,0.9622880233177582,0.9556878186392983,0.334872,0.8404415236892155,0.17308823529411765,0.24502941176470586,0.20575000000000002
0.0392588195735084,0.025137182611097354,0.9739431537216525,0.9594192677592744,0.9484680393021615,0.39202723,0.840091923088395,0.16147058823529412,0.25141176470588233,0.17560294117647057
0.039048282568739066,0.024421049558751788,0.9753631736492556,0.9608192184029216,0.957327915918047,0.3218269,0.8409904096972829,0.1660294117647059,0.25005882352941183,0.1886470588235294
0.03928453916429935,0.02663848001803524,0.9752532579697111,0.9627460181653679,0.9554998693501157,0.3921734,0.84013254683759,0.17220588235294118,0.26023529411764706,0.21783823529411764
0.03896291858756728,0.024890295015755057,0.9759216664079877,0.9634761560528768,0.9577140874479111,0.36559662,0.841083655972055,0.17632352941176474,0.2712058823529412,0.20273529411764707
0.03898853527409543,0.026289600895775853,0.9755067870468248,0.9643773840849074,0.9561649791895354,0.32700655,0.8409737446472705,0.16750000000000004,0.2718529411764705,0.26388235294117646
0.0389069119079898,0.025837157030202975,0.9767057303948593,0.964336108549359,0.954525991756092,0.34392294,0.8406436308122265,0.17794117647058824,0.29899999999999993,0.2340441176470588
0.03893704522991391,0.0257939630125348,0.974693680497569,0.9640854442130484,0.9577853418065174,0.30680194,0.8418356693574248,0.17088235294117649,0.2835294117647059,0.26483823529411765
0.03873211885106632,0.02488019955245096,0.9748350971781591,0.9639141175485937,0.9577538503052803,0.37126166,0.8417321251142705,0.15779411764705886,0.27794117647058825,0.21175
0.03882553684410497,0.025226530521092645,0.9736133384896699,0.963286215075006,0.9600490436342846,0.31564784,0.8417413832634455,0.16147058823529412,0.26494117647058824,0.21135294117647055
0.03842620349340814,0.022042864899966125,0.9749371118373186,0.9662851804491561,0.9544878665977011,0.31526464,0.8414114410803362,0.16397058823529412,0.3137058823529412,0.24
0.03876513406505872,0.025103019162009306,0.97504411571885,0.9653231082906103,0.9585927759292654,0.32207397,0.8423884644869764,0.17647058823529413,0.28785294117647053,0.23022058823529412
0.03846552188864531,0.021584857625302618,0.9746143551601337,0.9625773239352337,0.9597218117983288,0.30227464,0.8415033060771282,0.17088235294117649,0.2813235294117647,0.2313970588235294
0.038557084529601,0.02411313086430036,0.9749697646717623,0.9665493236692361,0.9586604496100857,0.3044341,0.8419318988335254,0.17573529411764707,0.3209705882352941,0.2418529411764706
0.03840752296862368,0.02378096865958034,0.9760156428299621,0.9664640035925963,0.9603117072231814,0.32031438,0.841960001987487,0.1758823529411765,0.28441176470588236,0.218
0.038415584234560554,0.022685600178582326,0.9753508250655561,0.9686275050143851,0.9571466810762095,0.3301621,0.8417397221548526,0.19249999999999998,0.3300882352941177,0.2635735294117647
0.038487764676399715,0.022389636309251604,0.9758814354345472,0.9648427804830843,0.9588989683316567,0.32671216,0.8421171376303382,0.18294117647058822,0.282,0.23023529411764707
0.03842723786093796,0.022871079020452958,0.9763382780067111,0.9687217149034005,0.9594668657487935,0.28646964,0.841466242985508,0.20235294117647062,0.33926470588235297,0.2563676470588236
0.0384131051609155,0.02268852974014427,0.9757460039498398,0.9653069841938624,0.9581083747936705,0.3034115,0.8424420308867182,0.17558823529411766,0.3111176470588235,0.2368529411764706
0.03855321361042547,0.0243095507790229,0.9745718809032927,0.9683288518358062,0.9600745250919478,0.29521328,0.8422017698962648,0.17500000000000004,0.3183235294117648,0.2540735294117647
0.03835017299233692,0.02239808443725745,0.9770571088694844,0.9679884295069412,0.9613982112601699,0.30173564,0.8420616024983387,0.18838235294117647,0.31105882352941167,0.23013235294117648
0.038229883058158734,0.021259796366780655,0.9749926682473531,0.9692455976672899,0.9612491941201452,0.29925126,0.8417584731672026,0.18132352941176472,0.3274705882352941,0.22980882352941176
0.0384145532054169,0.02209229898839357,0.975313000416473,0.9690205759384836,0.9614313238542974,0.32298008,0.8423629662984394,0.17382352941176468,0.3263529411764705,0.22858823529411765
0.03844036974551153,0.02169800674227756,0.975724005568333,0.9656953809184796,0.9602378318528498,0.29834038,0.8424364848500021,0.1814705882352941,0.2868823529411765,0.2808088235294118
0.038197757703770555,0.021063130420796293,0.9748378101984259,0.9696330604250015,0.9620468712211984,0.29177588,0.8427018846962111,0.17544117647058827,0.33861764705882363,0.22922058823529412
0.03819750839682244,0.021520027186574753,0.9756266557437199,0.971257270268976,0.9600150708026229,0.28540602,0.8423575947822911,0.18661764705882355,0.3535294117647059,0.2295735294117647
0.03830613257372614,0.022777959482655638,0.9748869260088012,0.9663245599264857,0.9611998677502581,0.2817082,0.8431023126670556,0.16367647058823528,0.2868235294117647,0.262235294117647
0.038358723154453614,0.02206342881744229,0.9755693709256316,0.9672540824404274,0.9601918176198317,0.27371055,0.8423593861908263,0.18544117647058822,0.3009117647058823,0.25966176470588237
