loss,grad_norm,ndcg_100,ndcg_500,ndcg_1000,pearson,spearman,hit_100,hit_500,hit_1000
0.0389232150155115,0.02784589031169861,0.9746815186940407,0.9663707275462698,0.955990357460904,0.45411086,0.8412707644914291,0.17102941176470593,0.28729411764705887,0.2402794117647059
0.03894999009451549,0.029000812448708002,0.9711559718686061,0.9635830085546518,0.9575543813907098,0.44985712,0.841522082339217,0.15279411764705886,0.26079411764705884,0.19252941176470587
0.038578049934274945,0.028309768312021918,0.9740848264188235,0.9652393470383125,0.9582097236158473,0.47038293,0.8415141200570806,0.16794117647058823,0.2791176470588235,0.20042647058823532
0.03880950298515104,0.030915720522868614,0.9704643101620277,0.9637778430229382,0.9563604248983064,0.35611776,0.8398377011384622,0.1486764705882353,0.26447058823529407,0.19920588235294118
0.03880167143703828,0.029123728603968772,0.9728097408964639,0.9648885986880827,0.9569102699038171,0.2991786,0.8413864385668334,0.16544117647058823,0.2912941176470588,0.21898529411764703
0.038609178276497055,0.026996645246049746,0.9743434311092353,0.9678356533249302,0.9567514820928331,0.4578979,0.841845985588414,0.17308823529411765,0.303235294117647,0.23623529411764707
0.03871995314331771,0.02806742431378766,0.9748096530665101,0.9651224515349597,0.9543464919304592,0.33263993,0.8418265855654761,0.1708823529411765,0.2817941176470588,0.26411764705882357
0.03850600890179084,0.025987554115223375,0.976548283558049,0.9669740199436032,0.9588094162718044,0.3991088,0.8421130942071193,0.1758823529411765,0.30097058823529416,0.22686764705882353
0.03860469904463671,0.025513079136683436,0.9746759483341156,0.9661846284598835,0.9585743324316416,0.393144,0.841402225365815,0.16617647058823531,0.29185294117647065,0.21708823529411767
0.03868800574647529,0.028078424317642972,0.9738840408977855,0.9662879696122424,0.959177535276571,0.35779035,0.841600618889643,0.19500000000000003,0.28661764705882353,0.20464705882352943
0.03850500115418229,0.02699099561851013,0.9749035136384303,0.9679465379660913,0.9595878633531628,0.36694056,0.8427444069409574,0.16441176470588237,0.29752941176470593,0.2139705882352941
0.038292543121501925,0.027321283561781613,0.9711527959073462,0.9670961049431357,0.9598681955541236,0.37366566,0.8420071088987536,0.14161764705882351,0.2962058823529412,0.21098529411764705
0.03819378406766723,0.026441550783030017,0.9742141657041967,0.9597707689026068,0.9525961733403507,0.3689245,0.8426576520435293,0.17308823529411763,0.3655,0.286
0.03816378592667957,0.02556303197178494,0.9747243969818737,0.9672837534701382,0.9577645943132469,0.38404247,0.8426951382487294,0.1670588235294118,0.29647058823529404,0.21013235294117646
0.03818519526789781,0.026029746808197307,0.9767657109415242,0.9642560322366829,0.9537337085422566,0.3684911,0.8424113078475425,0.1839705882352941,0.29835294117647054,0.22838235294117648
0.037971096202786186,0.025188331466247688,0.9709784139111437,0.9667431792628072,0.9564393799831049,0.37652084,0.8418718833286272,0.13661764705882354,0.30979411764705883,0.23373529411764704
0.038003957127672065,0.026185920757160495,0.9762760240399122,0.967675811111746,0.9603924313568991,0.4003115,0.8426071454992767,0.1776470588235294,0.3021470588235294,0.20597058823529413
0.03794134856692603,0.02605676228770824,0.9755958983510794,0.9679287417439802,0.955522601077601,0.37374157,0.8423665514687771,0.1775,0.299264705882353,0.2563382352941176
0.037930451801477985,0.026298685667635675,0.9760111137516669,0.9673634015595892,0.9571531593842134,0.34325373,0.8418221056418465,0.17617647058823532,0.3194705882352942,0.2758529411764705
0.03788818449794341,0.025325482754015374,0.9743416432382199,0.9678658379296368,0.9596229467106561,0.3292093,0.8435366667987522,0.17470588235294118,0.3068529411764706,0.20047058823529415
0.037983947805907387,0.024908753339819036,0.971231457138129,0.9676194384771165,0.9583766910808855,0.34583443,0.8432996390001132,0.1485294117647059,0.31658823529411767,0.22916176470588234
0.037817719480411224,0.02643822462027296,0.9746832112636507,0.9655015257255625,0.9530096410349485,0.34391215,0.8425468201962188,0.1608823529411765,0.3437352941176471,0.2965441176470588
0.03785950903458083,0.02653852321990507,0.9735994252724083,0.9679375964405854,0.9579129794260084,0.3238467,0.8435320806061652,0.16867647058823532,0.31364705882352945,0.23620588235294115
0.037849468467313616,0.02509211577254857,0.9719490254678036,0.9685773338988293,0.9564237920395118,0.3117268,0.8434372826082595,0.15161764705882352,0.32552941176470584,0.2795735294117647
0.03785202875029914,0.02485791132104857,0.9725741927468219,0.9665199189762004,0.9576668472740655,0.34171063,0.843688955670761,0.15661764705882353,0.32144117647058823,0.22088235294117645
0.03760584864279099,0.024385669892607945,0.9757986729562934,0.9686099208756914,0.9604461005756745,0.30050334,0.8433968707087086,0.1773529411764706,0.32317647058823534,0.22420588235294114
0.03767924134394732,0.025958572509767387,0.9733519667532884,0.9677942696876305,0.9550437668658583,0.3136328,0.8438782618474696,0.1569117647058824,0.3191470588235294,0.23922058823529416
0.037594278188566074,0.02551488715188795,0.9773678524948144,0.9683854292378093,0.9581365672350692,0.31414884,0.8440063518536158,0.19235294117647056,0.32052941176470595,0.2274264705882353
0.03775685377440405,0.024990411473771523,0.9755070529913499,0.9684271439892608,0.9584578449272381,0.29386804,0.8437761355926899,0.16485294117647062,0.3205588235294118,0.21960294117647058
0.03760475624270113,0.025294822112355866,0.9766868480934422,0.9692850882835211,0.9604847882678754,0.29659662,0.844088363332364,0.18441176470588236,0.3164705882352941,0.21586764705882353
0.037686629142086155,0.025930881038406017,0.9762463921876562,0.969152540547175,0.9584034547926467,0.31428126,0.8440844809363739,0.18029411764705885,0.32052941176470595,0.24376470588235294
0.037590112721422084,0.02476713399759116,0.9747180584258087,0.9681045928085533,0.9599629692422273,0.31682235,0.8438777722601484,0.16897058823529412,0.3259117647058823,0.22129411764705884
